Id,SalePrice
1461,148085.5443377374
1462,162161.09332875602
1463,180047.13274433417
1464,186369.0075776586
1465,184789.995109885
1466,176047.100766363
1467,181125.160992056
1468,172270.158739772
1469,175436.67815640336
1470,148136.20364712883
1471,187758.9179401323
1472,131408.71941789018
1473,131186.77014737274
1474,164804.85870561047
1475,148935.115849946
1476,190397.6665911133
1477,193589.57579043572
1478,195831.5501265236
1479,197304.4491111992
1480,208992.69021472262
1481,210248.81443012634
1482,190317.11363562537
1483,179232.5621356378
1484,171367.15603298487
1485,182521.83770666222
1486,183171.281801023
1487,200567.81586246306
1488,199089.99660612486
1489,179050.26312644972
1490,191871.55535150995
1491,183785.96412846984
1492,123861.91137001666
1493,169307.6888000551
1494,201361.5984536577
1495,199391.87235650438
1496,191049.74302753102
1497,185531.39846866563
1498,173902.20502560912
1499,174495.87707198708
1500,171448.80216844933
1501,175366.80851208328
1502,168223.24847175815
1503,199010.9035703982
1504,201192.17337002663
1505,198267.85133482164
1506,181992.26828111341
1507,203430.22288237352
1508,188177.6359016108
1509,170641.68344395125
1510,160084.120816192
1511,167296.24406842305
1512,179296.7929751593
1513,163740.94408410386
1514,161565.12140050362
1515,181608.76820481152
1516,165356.79103865527
1517,173276.56690316557
1518,159616.35207036938
1519,190113.42758195903
1520,153129.39336232972
1521,154750.64479291064
1522,173175.38375645905
1523,145558.70926413563
1524,149949.1894287568
1525,146538.03017506318
1526,142342.54505537465
1527,142346.59059978634
1528,160988.25192536446
1529,159371.1039628325
1530,177030.17440878702
1531,132293.87273258448
1532,128757.23998084024
1533,159662.77974677173
1534,151477.90459588525
1535,164551.76422771855
1536,138375.25631538787
1537,98223.60355571163
1538,150920.12990053097
1539,170982.79523902145
1540,114361.82919393443
1541,150714.37079118038
1542,152276.1837145809
1543,173418.843863876
1544,122222.74118507275
1545,140200.38564150533
1546,147088.19486400817
1547,145358.15273800227
1548,152870.0821128317
1549,144675.07009037575
1550,149509.60325688357
1551,136641.96429319083
1552,150268.8597346657
1553,150624.36563690603
1554,147768.09376754513
1555,167990.5494297825
1556,122110.12721544123
1557,125511.27683986908
1558,132196.5117598321
1559,90901.35642535532
1560,155214.4330406213
1561,140527.4872015779
1562,154146.6146953109
1563,143245.80242268147
1564,172067.91511260762
1565,162679.3919742048
1566,192588.87067522926
1567,114544.9508670873
1568,197409.3704180331
1569,152422.59505003176
1570,160648.1724595787
1571,154310.15748977737
1572,160146.91115543226
1573,185478.73225377453
1574,137301.24909169626
1575,184418.76558611635
1576,202038.17819704837
1577,176348.55897413922
1578,159922.79993848686
1579,164720.4572124004
1580,186105.14311674153
1581,172792.85988441756
1582,147657.21910287903
1583,215148.4506528271
1584,192525.78995861084
1585,155066.51306494098
1586,103420.27291448027
1587,134242.94585336195
1588,163263.99004166102
1589,126068.42635230439
1590,154895.74558679975
1591,125609.21011037406
1592,141406.4679304878
1593,148985.0052086478
1594,146038.73284747015
1595,133657.03214575563
1596,192222.8303578784
1597,180432.93082529076
1598,200077.13235967932
1599,165793.54445973402
1600,165550.47972149283
1601,105473.26277956605
1602,139394.5849899393
1603,105763.27771844594
1604,192259.62097795948
1605,200235.24174344234
1606,175725.44873616222
1607,176773.27871409518
1608,192416.78188767273
1609,173898.90391656396
1610,163232.2362539467
1611,157248.15700517857
1612,169841.61001154178
1613,174997.59706419162
1614,144716.06684267192
1615,125707.20596456702
1616,114244.67264456254
1617,131256.46321145142
1618,151009.41238613837
1619,159748.1867041792
1620,157421.63456556434
1621,158632.7279526482
1622,162107.28829957545
1623,197237.90503453393
1624,186274.9367966908
1625,144171.9817349151
1626,176519.01554978333
1627,184551.08408188005
1628,206122.79891683525
1629,177307.124997001
1630,213372.30916144312
1631,191808.46435439846
1632,200504.98736015326
1633,172866.09054225349
1634,181024.6206074203
1635,177175.11604839182
1636,168252.91471125997
1637,192311.4731954171
1638,178750.5284368611
1639,184976.34754504307
1640,207104.802921027
1641,178618.50713834187
1642,192402.70003735545
1643,189566.82970971486
1644,202224.35843036385
1645,186099.13316720616
1646,165878.57228796266
1647,167916.84005378533
1648,152122.3771514815
1649,162426.62963066658
1650,142689.36573296975
1651,150030.52158468496
1652,132568.7112413387
1653,135759.53264920093
1654,165021.4189718498
1655,161635.0177827271
1656,162219.25733396513
1657,162839.64718944914
1658,163415.79196208037
1659,149222.05108491908
1660,172324.6329959648
1661,202176.1957396368
1662,218519.45664507762
1663,202925.0039083966
1664,211706.68967989847
1665,189869.056144261
1666,206300.9178790988
1667,211853.487488163
1668,195134.83213546607
1669,196294.61069594673
1670,196766.71141826507
1671,203689.11448686992
1672,220572.8604507555
1673,204863.4221732012
1674,199519.28151406755
1675,186705.90055956456
1676,183523.94783506743
1677,193912.30205604728
1678,196399.49313928644
1679,210000.80277375525
1680,192877.9223679411
1681,177540.81711589565
1682,204544.3249937066
1683,181480.04251419217
1684,177233.6749052528
1685,178264.61665141914
1686,178384.69519545877
1687,176477.742118215
1688,181142.12591655075
1689,185535.12182115953
1690,185640.31734780315
1691,181059.60080589933
1692,198913.46170255786
1693,171610.1746752727
1694,180509.98679115108
1695,172705.11351533586
1696,204241.28144630874
1697,173027.74589254888
1698,204885.09993273395
1699,199412.21584668604
1700,189522.11446807746
1701,193523.9074959785
1702,199890.47135551568
1703,200424.3373348645
1704,210977.30224661564
1705,189663.88019054613
1706,205796.86298691155
1707,178067.8359486969
1708,187070.67872294586
1709,206771.98475895083
1710,192592.99732166438
1711,200222.51534678013
1712,199687.39545670818
1713,205533.5454116777
1714,197499.04944130106
1715,190986.80299161817
1716,181916.24195797366
1717,176779.80887885418
1718,156408.24827001384
1719,182149.29948500515
1720,196334.85618615572
1721,170843.41869551103
1722,151449.81710061003
1723,168328.07348001105
1724,183396.58126927516
1725,201642.5910126114
1726,187770.20701454955
1727,172105.45428295215
1728,181844.0735151679
1729,174692.82981983226
1730,166037.7231604317
1731,148496.9717377636
1732,149563.99602821044
1733,140755.25506791068
1734,146130.82977369256
1735,154858.97071648284
1736,142089.9070900617
1737,214173.73783938802
1738,191681.28413951662
1739,202103.14676231705
1740,188574.02016284145
1741,183441.86901166564
1742,176499.53638340838
1743,180414.2161403186
1744,202381.874671123
1745,187031.86198271677
1746,181931.15818804567
1747,187959.075477583
1748,204487.10737034312
1749,160907.72733347496
1750,147949.68215102406
1751,213375.66704060425
1752,146060.18028993954
1753,162276.34415703133
1754,181031.95838481304
1755,175182.6197614144
1756,146285.10065477496
1757,148683.70403633418
1758,164870.72140492132
1759,168547.81870659956
1760,175151.2044817297
1761,156481.25954180054
1762,181075.96609037428
1763,175426.18140362776
1764,144277.21714207702
1765,172281.4272363775
1766,186402.92727515465
1767,196978.80873357505
1768,159834.31509774763
1769,175320.0134427395
1770,166889.88995837563
1771,146467.49841287106
1772,153060.68413335725
1773,154477.430900992
1774,161087.54793380684
1775,158527.11899288176
1776,150653.040496055
1777,138151.95168214233
1778,159723.64832838188
1779,136866.47799543294
1780,180162.57595344158
1781,149525.81669043357
1782,128971.29069088602
1783,162689.55987558523
1784,141337.49310785704
1785,144173.76485302602
1786,161318.46117407447
1787,174644.10172689153
1788,101923.86480099308
1789,129460.96851164184
1790,119282.8049036353
1791,181175.16365045824
1792,168232.1262547156
1793,153201.05039897808
1794,163684.63654818037
1795,153323.0484240562
1796,152058.69122516812
1797,136677.81091332543
1798,145290.3067630366
1799,142159.2837591319
1800,154738.3197922659
1801,157415.95821911274
1802,162968.6154436325
1803,162892.51174963437
1804,165250.97691498717
1805,155807.42960282433
1806,153312.5645498406
1807,144341.3086818659
1808,146564.18407590504
1809,142025.23535091468
1810,155322.172844422
1811,125385.39548375222
1812,124464.30380609159
1813,146241.6948591179
1814,129124.81464891594
1815,93141.73191734376
1816,131342.68461217178
1817,130683.84465139291
1818,147523.61074812716
1819,149057.71151369732
1820,89145.12551672976
1821,148073.14510783585
1822,163565.89641366547
1823,76526.96961572095
1824,144450.1937429193
1825,157210.17231879095
1826,135640.1610101278
1827,131705.5651071596
1828,151677.91569547527
1829,141165.62023838473
1830,150236.68608459472
1831,155306.25768939813
1832,108696.84899967736
1833,155764.96051449975
1834,149275.13399491145
1835,136510.78004378048
1836,147760.60329058563
1837,119201.90536333375
1838,149246.82710874997
1839,139021.84677245608
1840,150890.86938753372
1841,152184.40846429404
1842,121384.20416659537
1843,146471.08949972797
1844,155127.34610694266
1845,163446.25426595187
1846,165888.3141957739
1847,173581.62052890362
1848,89733.72543173673
1849,138546.76397015204
1850,143929.4912825125
1851,166150.9266760743
1852,153983.5861151064
1853,150968.5757729923
1854,173026.97134927803
1855,164945.80039270603
1856,196403.22079633054
1857,156051.44404573741
1858,157337.81966370877
1859,149839.3305673133
1860,162452.50364796486
1861,148398.86872646658
1862,218774.2433972088
1863,213331.4180772502
1864,213356.82134284553
1865,184340.43838868957
1866,193085.30918955556
1867,199114.31496990623
1868,204632.4806224476
1869,186992.72319367988
1870,193761.28957831647
1871,190296.71913578024
1872,177909.53114711095
1873,195482.4805981611
1874,172702.78560318134
1875,188734.88807238083
1876,189127.11009567702
1877,191822.60709916186
1878,191559.95534913585
1879,152131.72656061628
1880,155839.4620363698
1881,204036.6085849607
1882,201555.3669390639
1883,184885.83529762062
1884,191528.5038269666
1885,192824.5908141433
1886,199502.0549707704
1887,190314.32315284316
1888,211947.6559944692
1889,175475.5916847819
1890,143534.5451294888
1891,153087.78230916217
1892,131867.0872957237
1893,153373.86965663236
1894,148229.87740048434
1895,151444.795639967
1896,151048.41080067185
1897,141085.63594774404
1898,144379.57505201476
1899,174550.02894934104
1900,168535.00754776798
1901,168906.19498975444
1902,162770.73524846698
1903,191644.17468945708
1904,154554.92643674638
1905,185839.06171683312
1906,167435.9957897173
1907,183904.36516197046
1908,142866.9857043274
1909,157510.24900191065
1910,151010.66330189837
1911,190101.94192723974
1912,227850.0240598356
1913,152598.5592641041
1914,92997.5527587919
1915,179258.70782666383
1916,98557.61868153018
1917,200640.1660007859
1918,160395.73847775024
1919,184731.37281211698
1920,166200.49431186987
1921,192693.99018953642
1922,185990.97505839344
1923,200260.19619420826
1924,187368.7355316043
1925,180687.8279346406
1926,196038.26497187244
1927,156678.99753244588
1928,165291.3037474058
1929,156133.23496765958
1930,158824.59924928713
1931,163512.85748476617
1932,162313.8801875552
1933,179805.72208587968
1934,177632.80564457268
1935,172494.3728909392
1936,179375.57747842302
1937,182714.08939554793
1938,176165.98687446458
1939,183979.73494645648
1940,182359.49865890536
1941,175140.66420107835
1942,183508.8073607108
1943,185352.80647638586
1944,202845.08323724105
1945,195408.58379384712
1946,149303.64938149147
1947,188173.85167005722
1948,169498.15426055953
1949,195854.66174528794
1950,181023.89054429467
1951,192111.47662978602
1952,187688.21224195798
1953,170322.59725063018
1954,180172.28788653412
1955,155689.1734391174
1956,226388.40459935262
1957,162348.79249149517
1958,225003.9932369845
1959,165896.08488977276
1960,148815.4301407802
1961,148220.67996005362
1962,132694.2207280095
1963,138542.80842384882
1964,138216.01879675844
1965,168364.69976578275
1966,162981.4721703674
1967,194572.83920185984
1968,213000.96097017103
1969,196491.33042927095
1970,207506.44722945077
1971,208593.17779744213
1972,207313.20411855725
1973,189387.71097132322
1974,203403.62073148004
1975,200808.56588585474
1976,200827.10005903803
1977,212440.33224108536
1978,207434.9771930527
1979,200974.8414707942
1980,189411.09281772823
1981,196367.58626807167
1982,192830.7867010475
1983,189736.18228965363
1984,171705.04976173092
1985,194961.3177966715
1986,189766.15789617845
1987,172668.79005594432
1988,177690.61106700398
1989,183086.52963596903
1990,188545.953077134
1991,196369.2549978568
1992,190724.02047090518
1993,176453.05339481618
1994,197320.90918951554
1995,177229.81741964864
1996,185067.4872033921
1997,186489.304583556
1998,199708.92450221465
1999,182363.87618772674
2000,208509.7921412265
2001,195667.77780396456
2002,192363.4480034119
2003,200982.63186461406
2004,206002.2200160274
2005,189196.40276910487
2006,190720.99878007054
2007,203451.6143907744
2008,182201.1980934238
2009,187847.66984190408
2010,185934.69929308098
2011,160208.45766473474
2012,174711.09511369283
2013,180033.49837970038
2014,182498.0609333637
2015,187551.5865874263
2016,185817.63893814737
2017,183116.50093208504
2018,148890.54892569975
2019,156617.09183818888
2020,138632.92983957386
2021,133604.96316089283
2022,175703.15605115937
2023,167898.60156939848
2024,200998.48914980827
2025,202270.3042687046
2026,180778.13882523775
2027,173259.39225499448
2028,166388.29389157819
2029,174547.6782469739
2030,202304.93056902077
2031,188933.05886017144
2032,190249.6157149972
2033,200018.80555379932
2034,179108.16917946248
2035,190508.0339563789
2036,186212.99846076564
2037,187828.8755970967
2038,206795.9911812881
2039,187555.68967162323
2040,202261.17038341577
2041,203854.0424085895
2042,190528.5073112662
2043,180526.88113698995
2044,176270.6747401465
2045,193681.76831557066
2046,167652.03283221004
2047,166340.25415681268
2048,161389.98176067817
2049,167487.22749718413
2050,178263.80217067702
2051,133183.71726097516
2052,148965.95046313832
2053,167892.11161910338
