Id,SalePrice
1461,121981.75164790312
1462,164820.62988766353
1463,185039.87230634235
1464,189907.26386127283
1465,191152.99664798848
1466,174952.31257870342
1467,173131.60407546666
1468,167257.98185375566
1469,186911.9467157008
1470,129133.4669070431
1471,200660.56396333379
1472,95833.7036310259
1473,95247.08012181851
1474,149550.70817757474
1475,122811.86963822358
1476,373055.80296106456
1477,250428.05552145524
1478,286999.2701455329
1479,284995.026564604
1480,508754.39428139874
1481,311063.9826557158
1482,208111.07070001608
1483,165482.9479951198
1484,170941.84438767505
1485,177091.5512888696
1486,193755.63766093974
1487,322827.2389020345
1488,234976.63772249012
1489,202454.74100347163
1490,206515.60058297863
1491,191380.8745110201
1492,81656.8327100852
1493,173261.88808442064
1494,293779.92984496144
1495,285368.2466381034
1496,235702.84674211484
1497,179153.84165256616
1498,165604.1945607327
1499,158921.104536801
1500,146098.11150222516
1501,170970.78462797322
1502,147069.63409919955
1503,295089.7825805146
1504,241437.56659756752
1505,224621.05038376112
1506,180043.1339271957
1507,247046.39890157763
1508,203127.36809860138
1509,162235.74463392896
1510,150283.20997620272
1511,149167.61504073697
1512,164186.19197413285
1513,145252.73880715022
1514,153758.8092625269
1515,178455.55728094722
1516,153054.0345526311
1517,161632.81134053582
1518,134831.53247164938
1519,223912.01404231216
1520,137343.39223810984
1521,141181.80986432434
1522,169147.96952811792
1523,114729.06578846506
1524,121995.18740242781
1525,121988.13563538379
1526,115894.36028479274
1527,98644.66626669806
1528,133274.28001604555
1529,152325.7123624722
1530,159670.27893310078
1531,100023.58735537792
1532,92859.8447338951
1533,138747.84563641384
1534,123286.89483226882
1535,156075.35575923667
1536,106813.93184215254
1537,55245.42140874268
1538,158063.00171899886
1539,200147.59133169774
1540,103452.0870964011
1541,144776.47535351384
1542,145406.28570109938
1543,229591.76213825797
1544,67177.10734020354
1545,107077.37794034435
1546,128335.73575419816
1547,133430.68722665758
1548,135089.20525455114
1549,114437.30926968643
1550,151278.774192204
1551,118692.28347735664
1552,135463.5801319457
1553,152109.48656495207
1554,115215.98614064901
1555,173543.8512518524
1556,103998.57883486702
1557,103488.68186208163
1558,94243.35966577851
1559,94699.07228768132
1560,127467.23427697507
1561,133822.19850005113
1562,128542.20107943597
1563,122859.844357511
1564,162394.01155869526
1565,153199.25599375876
1566,224924.31621491344
1567,72368.93169091521
1568,235145.12555748905
1569,140793.0657336623
1570,129769.43136328345
1571,128090.83634300396
1572,150250.05246028202
1573,247488.89919789974
1574,127272.47544178544
1575,219370.9125826041
1576,222499.2091811839
1577,193884.2293471241
1578,142150.5060706776
1579,147260.35359394606
1580,196807.4903689709
1581,148632.5685516534
1582,129257.34627568195
1583,315781.3971898733
1584,227915.40422919826
1585,143277.32015600384
1586,65674.21678822784
1587,90135.25614509576
1588,148599.8713183236
1589,93690.40686027435
1590,136055.91112842757
1591,98785.30545477493
1592,108534.57453770287
1593,118063.10464265541
1594,115343.82944298499
1595,128161.28729837254
1596,238097.54604887596
1597,188836.07115969766
1598,205242.16249339483
1599,178526.3153431723
1600,183653.9199476951
1601,69183.88264424652
1602,112157.35224301543
1603,74871.38158715682
1604,265941.26497505675
1605,244506.40567311874
1606,169807.41685439556
1607,163415.04818013
1608,208747.70559472856
1609,194999.17871749206
1610,154703.59914976085
1611,141917.49070971244
