Id,SalePrice
1461,122000.40860414732
1462,165067.6364466622
1463,185392.9470447748
1464,190675.57114110407
1465,190014.5956578407
1466,174940.17198743348
1467,172852.96341138097
1468,168217.9071125081
1469,185537.49530814396
1470,130027.76745649014
1471,200397.02664404825
1472,95902.362330037
1473,95568.80754009787
1474,148955.47150367819
1475,121894.10841174798
1476,373182.1738729494
1477,251033.89851279327
1478,287871.54217218986
1479,281541.8906280057
1480,513870.7954019983
1481,310516.75647245115
1482,207499.3286785944
1483,165812.12883231402
1484,171317.5946609644
1485,177253.21835909944
1486,193321.9488906282
1487,322849.6939671922
1488,234298.72353212873
1489,203971.61884424518
1490,206109.75306496947
1491,189390.11983717157
1492,81607.56235369315
1493,170479.05217417234
1494,291017.07388565916
1495,279870.9862687192
1496,236557.24534587833
1497,177952.55503938024
1498,166572.62839033245
1499,159614.04889185858
1500,146502.68384246452
1501,172301.31286139032
1502,148599.2696952851
1503,296532.4081507352
1504,240797.1621036679
1505,223828.3018875159
1506,178215.05962813675
1507,245648.67700225377
1508,203022.82719443057
1509,160718.5258163271
1510,151169.86023386105
1511,149459.49470105284
1512,163066.98630233263
1513,146868.71615307176
1514,154074.55117860984
1515,179085.93004421037
1516,153742.4556109016
1517,160845.25727219402
1518,132912.1222809277
1519,224277.50443544594
1520,137462.77685801405
1521,141832.64132403478
1522,167733.6908437399
1523,115503.15425137868
1524,122809.44963739684
1525,121070.55537197685
1526,115223.66647827537
1527,98640.47524706867
1528,132697.42904077936
1529,154845.83685710316
1530,159273.01901157256
1531,96965.26207018275
1532,90484.9333252073
1533,139319.8218913055
1534,123246.20578716976
1535,156530.87876319527
1536,106578.95173878937
1537,53099.475338382406
1538,158988.38191999838
1539,202810.61261671106
1540,104207.86995914442
1541,144863.49157644834
1542,145097.622430142
1543,237589.95484036856
1544,64948.92008421934
1545,107002.45286120624
1546,128695.21402385451
1547,134271.71166308227
1548,135126.25081007305
1549,114453.31569776632
1550,152318.2979531486
1551,117087.22416408092
1552,135740.64572420815
1553,151815.74866421724
1554,113907.7625669986
1555,172913.27857407488
1556,105669.96418373859
1557,102725.36024940234
1558,94028.60867432645
1559,92932.28072347332
1560,126212.1293242501
1561,132069.6541072159
1562,128778.34305990851
